Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
MaxElement 2684354560 10 100 2 71.481937
MaxElement 2684354560 10 100 4 73.217460
MaxElement 2684354560 10 100 6 73.906397
MaxElement 2684354560 10 100 8 79.222072
MaxElement 2684354560 10 1000 2 30.392571
MaxElement 2684354560 10 1000 4 31.515242
MaxElement 2684354560 10 1000 6 32.615588
MaxElement 2684354560 10 1000 8 34.526514
MaxElement 2684354560 10 10000 2 5.351868
MaxElement 2684354560 10 10000 4 6.051466
MaxElement 2684354560 10 10000 6 4.968727
MaxElement 2684354560 10 10000 8 6.562849
MaxElement 2684354560 10 20000 2 2.828678
MaxElement 2684354560 10 20000 4 2.878594
MaxElement 2684354560 10 20000 6 2.840049
MaxElement 2684354560 10 20000 8 3.118551
MaxElement 2684354560 10 50000 2 1.807471
MaxElement 2684354560 10 50000 4 1.746609
MaxElement 2684354560 10 50000 6 1.832622
MaxElement 2684354560 10 50000 8 1.812236
MaxElement 2684354560 10 100000 2 1.323184
MaxElement 2684354560 10 100000 4 1.330985
MaxElement 2684354560 10 100000 6 1.443873
MaxElement 2684354560 10 100000 8 1.531689
MaxElement 2684354560 100 100 2 26.179454
MaxElement 2684354560 100 100 4 16.081946
MaxElement 2684354560 100 100 6 11.686649
MaxElement 2684354560 100 100 8 9.797803
MaxElement 2684354560 100 1000 2 4.317505
MaxElement 2684354560 100 1000 4 4.165678
MaxElement 2684354560 100 1000 6 3.751289
MaxElement 2684354560 100 1000 8 3.770451
MaxElement 2684354560 100 10000 2 1.281977
MaxElement 2684354560 100 10000 4 1.250089
MaxElement 2684354560 100 10000 6 1.228398
MaxElement 2684354560 100 10000 8 1.231336
MaxElement 2684354560 100 20000 2 1.095452
MaxElement 2684354560 100 20000 4 1.068356
MaxElement 2684354560 100 20000 6 1.049672
MaxElement 2684354560 100 20000 8 1.045313
MaxElement 2684354560 100 50000 2 0.973307
MaxElement 2684354560 100 50000 4 0.970734
MaxElement 2684354560 100 50000 6 0.952781
MaxElement 2684354560 100 50000 8 0.944071
MaxElement 2684354560 100 100000 2 0.937830
MaxElement 2684354560 100 100000 4 0.936203
MaxElement 2684354560 100 100000 6 0.917090
MaxElement 2684354560 100 100000 8 0.905457
MaxElement 2684354560 1000 100 2 4.323448
MaxElement 2684354560 1000 100 4 3.864021
MaxElement 2684354560 1000 100 6 3.461677
MaxElement 2684354560 1000 100 8 3.172003
MaxElement 2684354560 1000 1000 2 1.273134
MaxElement 2684354560 1000 1000 4 1.217609
MaxElement 2684354560 1000 1000 6 1.218018
MaxElement 2684354560 1000 1000 8 1.239219
MaxElement 2684354560 1000 10000 2 0.942568
MaxElement 2684354560 1000 10000 4 0.917811
MaxElement 2684354560 1000 10000 6 0.898538
MaxElement 2684354560 1000 10000 8 0.869906
MaxElement 2684354560 1000 20000 2 0.900062
MaxElement 2684354560 1000 20000 4 0.901161
MaxElement 2684354560 1000 20000 6 0.856790
MaxElement 2684354560 1000 20000 8 0.830834
MaxElement 2684354560 1000 50000 2 0.871019
MaxElement 2684354560 1000 50000 4 0.843147
MaxElement 2684354560 1000 50000 6 0.902234
MaxElement 2684354560 1000 50000 8 0.817123
MaxElement 2684354560 1000 100000 2 0.867624
MaxElement 2684354560 1000 100000 4 0.846340
MaxElement 2684354560 1000 100000 6 0.823281
MaxElement 2684354560 1000 100000 8 0.808835
MaxElement 2684354560 10000 100 2 1.248738
MaxElement 2684354560 10000 100 4 1.222621
MaxElement 2684354560 10000 100 6 1.175808
MaxElement 2684354560 10000 100 8 1.139384
MaxElement 2684354560 10000 1000 2 0.944859
MaxElement 2684354560 10000 1000 4 0.903352
MaxElement 2684354560 10000 1000 6 0.887759
MaxElement 2684354560 10000 1000 8 0.870120
MaxElement 2684354560 10000 10000 2 0.866574
MaxElement 2684354560 10000 10000 4 0.845949
MaxElement 2684354560 10000 10000 6 0.829808
MaxElement 2684354560 10000 10000 8 0.801826
MaxElement 2684354560 10000 20000 2 0.873027
MaxElement 2684354560 10000 20000 4 0.841375
MaxElement 2684354560 10000 20000 6 0.819679
MaxElement 2684354560 10000 20000 8 0.801064
MaxElement 2684354560 10000 50000 2 0.853505
MaxElement 2684354560 10000 50000 4 0.838309
MaxElement 2684354560 10000 50000 6 0.814764
MaxElement 2684354560 10000 50000 8 0.812500
MaxElement 2684354560 10000 100000 2 0.863456
MaxElement 2684354560 10000 100000 4 0.844406
MaxElement 2684354560 10000 100000 6 0.826932
MaxElement 2684354560 10000 100000 8 0.813527
MaxElement 2684354560 100000 100 2 0.937850
MaxElement 2684354560 100000 100 4 0.904281
MaxElement 2684354560 100000 100 6 0.891462
MaxElement 2684354560 100000 100 8 0.871735
MaxElement 2684354560 100000 1000 2 0.865988
MaxElement 2684354560 100000 1000 4 0.844761
MaxElement 2684354560 100000 1000 6 0.818484
MaxElement 2684354560 100000 1000 8 0.803960
MaxElement 2684354560 100000 10000 2 0.864097
MaxElement 2684354560 100000 10000 4 0.845630
MaxElement 2684354560 100000 10000 6 0.824602
MaxElement 2684354560 100000 10000 8 0.813269
MaxElement 2684354560 100000 20000 2 0.862190
MaxElement 2684354560 100000 20000 4 0.845500
MaxElement 2684354560 100000 20000 6 0.825077
MaxElement 2684354560 100000 20000 8 0.808614
MaxElement 2684354560 100000 50000 2 0.873004
MaxElement 2684354560 100000 50000 4 0.873461
MaxElement 2684354560 100000 50000 6 0.872013
MaxElement 2684354560 100000 50000 8 0.873831
MaxElement 2684354560 100000 100000 2 0.870131
MaxElement 2684354560 100000 100000 4 0.873177
MaxElement 2684354560 100000 100000 6 0.871596
MaxElement 2684354560 100000 100000 8 0.872235
VectorPow 671088640 10 100 2 7.477755
VectorPow 671088640 10 100 4 5.871292
VectorPow 671088640 10 100 6 4.434704
VectorPow 671088640 10 100 8 4.188269
VectorPow 671088640 10 1000 2 2.758279
VectorPow 671088640 10 1000 4 2.540366
VectorPow 671088640 10 1000 6 2.233645
VectorPow 671088640 10 1000 8 2.143470
VectorPow 671088640 10 10000 2 1.329351
VectorPow 671088640 10 10000 4 1.276477
VectorPow 671088640 10 10000 6 1.199341
VectorPow 671088640 10 10000 8 1.147093
VectorPow 671088640 10 20000 2 1.212581
VectorPow 671088640 10 20000 4 1.162381
VectorPow 671088640 10 20000 6 1.104676
VectorPow 671088640 10 20000 8 1.096445
VectorPow 671088640 10 50000 2 1.204339
VectorPow 671088640 10 50000 4 1.169089
VectorPow 671088640 10 50000 6 1.092744
VectorPow 671088640 10 50000 8 1.075016
VectorPow 671088640 10 100000 2 1.182922
VectorPow 671088640 10 100000 4 1.133504
VectorPow 671088640 10 100000 6 1.046887
VectorPow 671088640 10 100000 8 1.064478
VectorPow 671088640 100 100 2 2.684860
VectorPow 671088640 100 100 4 1.910604
VectorPow 671088640 100 100 6 1.429513
VectorPow 671088640 100 100 8 1.183246
VectorPow 671088640 100 1000 2 1.308606
VectorPow 671088640 100 1000 4 1.097888
VectorPow 671088640 100 1000 6 0.923468
