Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
VectorPow 335544320 10000 50000 8 0.637252
VectorPow 335544320 10000 100000 8 0.647785
VectorPow 335544320 100000 100 8 0.347620
VectorPow 335544320 100000 1000 8 0.390538
VectorPow 335544320 100000 10000 8 0.628807
VectorPow 671088640 100 20000 8 0.733907
VectorPow 671088640 100 50000 8 0.736122
VectorPow 671088640 100 100000 8 0.737292
VectorPow 671088640 1000 100 8 0.730054
VectorPow 671088640 1000 1000 8 0.682775
VectorPow 671088640 1000 10000 8 0.684975
VectorPow 671088640 1000 20000 8 0.678601
VectorPow 671088640 1000 50000 8 0.693822
VectorPow 671088640 1000 100000 8 0.747782
VectorPow 671088640 10000 100 8 0.690678
VectorPow 671088640 10000 1000 8 0.689611
VectorPow 671088640 10000 10000 8 0.745049
VectorPow 671088640 10000 20000 8 0.799023
VectorPow 671088640 10000 50000 8 0.961180
VectorPow 671088640 10000 100000 8 1.299410
VectorPow 671088640 100000 100 8 0.696176
VectorPow 671088640 100000 1000 8 0.737856
VectorPow 671088640 100000 10000 8 1.273709
VectorPow 1342177280 100 20000 8 1.493775
VectorPow 1342177280 100 50000 8 1.521379
VectorPow 1342177280 100 100000 8 1.478876
VectorPow 1342177280 1000 100 8 1.558322
VectorPow 1342177280 1000 1000 8 1.373183
VectorPow 1342177280 1000 10000 8 1.441215
VectorPow 1342177280 1000 20000 8 1.395974
VectorPow 1342177280 1000 50000 8 1.490791
VectorPow 1342177280 1000 100000 8 1.444436
VectorPow 1342177280 10000 100 8 1.372208
VectorPow 1342177280 10000 1000 8 1.401773
VectorPow 1342177280 10000 10000 8 1.446620
VectorPow 1342177280 10000 20000 8 1.578981
VectorPow 1342177280 10000 50000 8 1.750620
VectorPow 1342177280 10000 100000 8 1.972836
VectorPow 1342177280 100000 100 8 1.384837
VectorPow 1342177280 100000 1000 8 1.498284
VectorPow 1342177280 100000 10000 8 1.983504
VectorPow 2013265920 100 20000 8 2.213779
VectorPow 2013265920 100 50000 8 2.194706
VectorPow 2013265920 100 100000 8 2.190669
VectorPow 2013265920 1000 100 8 2.178601
