Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
VectorPow 671088640 10000 10000 2 1.148379
VectorPow 671088640 10000 10000 4 0.964114
VectorPow 671088640 10000 10000 6 0.778131
VectorPow 671088640 10000 10000 8 0.779931
VectorPow 671088640 10000 20000 2 1.165713
VectorPow 671088640 10000 20000 4 0.975352
VectorPow 671088640 10000 20000 6 0.781312
VectorPow 671088640 10000 20000 8 0.792034
VectorPow 671088640 10000 50000 2 1.156763
VectorPow 671088640 10000 50000 4 0.958851
VectorPow 671088640 10000 50000 6 0.959854
VectorPow 671088640 10000 50000 8 0.958577
VectorPow 671088640 10000 100000 2 1.293477
VectorPow 671088640 10000 100000 4 1.306175
VectorPow 671088640 10000 100000 6 1.291379
VectorPow 671088640 10000 100000 8 1.287440
VectorPow 671088640 100000 100 2 1.156053
VectorPow 671088640 100000 100 4 0.933030
VectorPow 671088640 100000 100 6 0.783922
VectorPow 671088640 100000 100 8 0.706711
VectorPow 671088640 100000 1000 2 1.150205
VectorPow 671088640 100000 1000 4 0.963278
VectorPow 671088640 100000 1000 6 0.779734
VectorPow 671088640 100000 1000 8 0.751499
VectorPow 671088640 100000 10000 2 1.287027
VectorPow 671088640 100000 10000 4 1.288286
VectorPow 671088640 100000 10000 6 1.301202
VectorPow 671088640 100000 10000 8 1.282947
VectorPow 671088640 100000 20000 2 1.295206
VectorPow 671088640 100000 20000 4 1.280876
VectorPow 671088640 100000 20000 6 1.279072
VectorPow 671088640 100000 20000 8 1.275817
VectorPow 671088640 100000 50000 2 1.300910
VectorPow 671088640 100000 50000 4 1.271867
VectorPow 671088640 100000 50000 6 1.282871
VectorPow 671088640 100000 50000 8 1.277612
VectorPow 671088640 100000 100000 2 1.283608
VectorPow 671088640 100000 100000 4 1.295854
VectorPow 671088640 100000 100000 6 1.292052
VectorPow 671088640 100000 100000 8 1.274682
