Testcase DataSize WorkGroupSize GpuWorkGroups NumThreads Time
Math 1342177280 10000 10000 4 84.179239
Math 1342177280 10000 10000 6 78.053966
Math 1342177280 10000 10000 8 72.361080
Math 1342177280 10000 20000 2 91.121391
Math 1342177280 10000 20000 4 85.137520
Math 1342177280 10000 20000 6 78.685974
Math 1342177280 10000 20000 8 72.351688
Math 1342177280 10000 50000 2 91.750809
Math 1342177280 10000 50000 4 85.157247
Math 1342177280 10000 50000 6 78.579209
Math 1342177280 10000 50000 8 72.304878
Math 1342177280 10000 100000 2 91.785492
Math 1342177280 10000 100000 4 85.108970
Math 1342177280 10000 100000 6 78.737097
Math 1342177280 10000 100000 8 72.286008
Math 1342177280 100000 100 2 91.108591
Math 1342177280 100000 100 4 83.869302
Math 1342177280 100000 100 6 77.592693
Math 1342177280 100000 100 8 72.290974
Math 1342177280 100000 1000 2 91.141188
Math 1342177280 100000 1000 4 84.116145
Math 1342177280 100000 1000 6 78.045658
Math 1342177280 100000 1000 8 72.348519
Math 1342177280 100000 10000 2 91.795097
Math 1342177280 100000 10000 4 85.103110
Math 1342177280 100000 10000 6 78.654676
Math 1342177280 100000 10000 8 72.282972
Math 1342177280 100000 20000 2 95.217539
Math 1342177280 100000 20000 4 95.203545
Math 1342177280 100000 20000 6 95.207127
Math 1342177280 100000 20000 8 95.183266
Math 1342177280 100000 50000 2 95.206748
Math 1342177280 100000 50000 4 95.197234
Math 1342177280 100000 50000 6 95.197976
Math 1342177280 100000 50000 8 95.260994
Math 1342177280 100000 100000 2 95.238163
Math 1342177280 100000 100000 4 95.243092
Math 1342177280 100000 100000 6 95.419337
Math 1342177280 100000 100000 8 95.186927
MaxElement 2684354560 10 100 2 72.131197
MaxElement 2684354560 10 100 4 70.635647
MaxElement 2684354560 10 100 6 67.504573
MaxElement 2684354560 10 100 8 67.574875
MaxElement 2684354560 10 1000 2 30.869562
MaxElement 2684354560 10 1000 4 30.767645
MaxElement 2684354560 10 1000 6 30.270104
MaxElement 2684354560 10 1000 8 30.263510
MaxElement 2684354560 10 10000 2 4.551379
MaxElement 2684354560 10 10000 4 4.674496
MaxElement 2684354560 10 10000 6 4.755232
MaxElement 2684354560 10 10000 8 4.825951
MaxElement 2684354560 10 20000 2 2.752180
MaxElement 2684354560 10 20000 4 2.827430
MaxElement 2684354560 10 20000 6 2.861730
MaxElement 2684354560 10 20000 8 2.891924
MaxElement 2684354560 10 50000 2 1.725643
MaxElement 2684354560 10 50000 4 1.753553
MaxElement 2684354560 10 50000 6 1.764705
MaxElement 2684354560 10 50000 8 1.782129
MaxElement 2684354560 10 100000 2 1.311849
MaxElement 2684354560 10 100000 4 1.350836
MaxElement 2684354560 10 100000 6 1.337780
MaxElement 2684354560 10 100000 8 1.349570
MaxElement 2684354560 100 100 2 25.942085
MaxElement 2684354560 100 100 4 15.631189
MaxElement 2684354560 100 100 6 11.398719
MaxElement 2684354560 100 100 8 9.221203
MaxElement 2684354560 100 1000 2 4.362727
MaxElement 2684354560 100 1000 4 3.972026
MaxElement 2684354560 100 1000 6 3.695970
MaxElement 2684354560 100 1000 8 3.507704
MaxElement 2684354560 100 10000 2 1.269222
MaxElement 2684354560 100 10000 4 1.248092
MaxElement 2684354560 100 10000 6 1.226509
MaxElement 2684354560 100 10000 8 1.212642
MaxElement 2684354560 100 20000 2 1.089121
MaxElement 2684354560 100 20000 4 1.066269
MaxElement 2684354560 100 20000 6 1.046630
MaxElement 2684354560 100 20000 8 1.036645
MaxElement 2684354560 100 50000 2 0.972329
MaxElement 2684354560 100 50000 4 0.965350
MaxElement 2684354560 100 50000 6 0.958753
MaxElement 2684354560 100 50000 8 0.955094
MaxElement 2684354560 100 100000 2 0.942037
MaxElement 2684354560 100 100000 4 0.935322
MaxElement 2684354560 100 100000 6 0.917861
MaxElement 2684354560 100 100000 8 0.905560
MaxElement 2684354560 1000 100 2 4.307876
MaxElement 2684354560 1000 100 4 3.828629
MaxElement 2684354560 1000 100 6 3.405943
MaxElement 2684354560 1000 100 8 3.175087
MaxElement 2684354560 1000 1000 2 1.259825
MaxElement 2684354560 1000 1000 4 1.221587
MaxElement 2684354560 1000 1000 6 1.179747
MaxElement 2684354560 1000 1000 8 1.153701
MaxElement 2684354560 1000 10000 2 0.937339
MaxElement 2684354560 1000 10000 4 0.914894
MaxElement 2684354560 1000 10000 6 0.891393
MaxElement 2684354560 1000 10000 8 0.878144
MaxElement 2684354560 1000 20000 2 0.908834
MaxElement 2684354560 1000 20000 4 0.877268
MaxElement 2684354560 1000 20000 6 0.852785
MaxElement 2684354560 1000 20000 8 0.834620
MaxElement 2684354560 1000 50000 2 0.878427
MaxElement 2684354560 1000 50000 4 0.852461
MaxElement 2684354560 1000 50000 6 0.831220
MaxElement 2684354560 1000 50000 8 0.814411
MaxElement 2684354560 1000 100000 2 0.864886
MaxElement 2684354560 1000 100000 4 0.845200
MaxElement 2684354560 1000 100000 6 0.828940
MaxElement 2684354560 1000 100000 8 0.806387
MaxElement 2684354560 10000 100 2 1.262375
MaxElement 2684354560 10000 100 4 1.215985
MaxElement 2684354560 10000 100 6 1.173173
MaxElement 2684354560 10000 100 8 1.138733
MaxElement 2684354560 10000 1000 2 0.941967
MaxElement 2684354560 10000 1000 4 0.913758
MaxElement 2684354560 10000 1000 6 0.882941
MaxElement 2684354560 10000 1000 8 0.866327
MaxElement 2684354560 10000 10000 2 0.863878
MaxElement 2684354560 10000 10000 4 0.847553
MaxElement 2684354560 10000 10000 6 0.823398
MaxElement 2684354560 10000 10000 8 0.800895
MaxElement 2684354560 10000 20000 2 0.870803
MaxElement 2684354560 10000 20000 4 0.840266
MaxElement 2684354560 10000 20000 6 0.818863
MaxElement 2684354560 10000 20000 8 0.800087
MaxElement 2684354560 10000 50000 2 0.868422
MaxElement 2684354560 10000 50000 4 0.843718
MaxElement 2684354560 10000 50000 6 0.814733
MaxElement 2684354560 10000 50000 8 0.808761
MaxElement 2684354560 10000 100000 2 0.862458
MaxElement 2684354560 10000 100000 4 0.844339
MaxElement 2684354560 10000 100000 6 0.823296
MaxElement 2684354560 10000 100000 8 0.808367
MaxElement 2684354560 100000 100 2 0.943240
MaxElement 2684354560 100000 100 4 0.910730
MaxElement 2684354560 100000 100 6 0.878528
MaxElement 2684354560 100000 100 8 0.867894
MaxElement 2684354560 100000 1000 2 0.874350
MaxElement 2684354560 100000 1000 4 0.845580
MaxElement 2684354560 100000 1000 6 0.819568
MaxElement 2684354560 100000 1000 8 0.801075
MaxElement 2684354560 100000 10000 2 0.865456
MaxElement 2684354560 100000 10000 4 0.843947
MaxElement 2684354560 100000 10000 6 0.827197
MaxElement 2684354560 100000 10000 8 0.807533
MaxElement 2684354560 100000 20000 2 0.861813
MaxElement 2684354560 100000 20000 4 0.847233
MaxElement 2684354560 100000 20000 6 0.824439
MaxElement 2684354560 100000 20000 8 0.814070
MaxElement 2684354560 100000 50000 2 0.871756
MaxElement 2684354560 100000 50000 4 0.867940
MaxElement 2684354560 100000 50000 6 0.870399
MaxElement 2684354560 100000 50000 8 0.872524
MaxElement 2684354560 100000 100000 2 0.875237
MaxElement 2684354560 100000 100000 4 0.864728
MaxElement 2684354560 100000 100000 6 0.871643
MaxElement 2684354560 100000 100000 8 0.872435
VectorPow 671088640 10 100 2 7.673133
VectorPow 671088640 10 100 4 9.036265
VectorPow 671088640 10 100 6 9.952947
VectorPow 671088640 10 100 8 10.372824
VectorPow 671088640 10 1000 2 2.776078
VectorPow 671088640 10 1000 4 2.989016
VectorPow 671088640 10 1000 6 3.097749
VectorPow 671088640 10 1000 8 3.162483
VectorPow 671088640 10 10000 2 1.326070
VectorPow 671088640 10 10000 4 1.336886
VectorPow 671088640 10 10000 6 1.391438
VectorPow 671088640 10 10000 8 1.402120
VectorPow 671088640 10 20000 2 1.216595
VectorPow 671088640 10 20000 4 1.212701
VectorPow 671088640 10 20000 6 1.275287
VectorPow 671088640 10 20000 8 1.270839
VectorPow 671088640 10 50000 2 1.212200
VectorPow 671088640 10 50000 4 1.213905
VectorPow 671088640 10 50000 6 1.249024
VectorPow 671088640 10 50000 8 1.264314
VectorPow 671088640 10 100000 2 1.184215
VectorPow 671088640 10 100000 4 1.219961
VectorPow 671088640 10 100000 6 1.213145
VectorPow 671088640 10 100000 8 1.239026
VectorPow 671088640 100 100 2 2.694208
VectorPow 671088640 100 100 4 1.936597
VectorPow 671088640 100 100 6 1.490830
VectorPow 671088640 100 100 8 1.275551
VectorPow 671088640 100 1000 2 1.309656
VectorPow 671088640 100 1000 4 1.117427
VectorPow 671088640 100 1000 6 0.961510
VectorPow 671088640 100 1000 8 0.848526
VectorPow 671088640 100 10000 2 1.171049
VectorPow 671088640 100 10000 4 0.999277
VectorPow 671088640 100 10000 6 0.872978
VectorPow 671088640 100 10000 8 0.797745
VectorPow 671088640 100 20000 2 1.157879
VectorPow 671088640 100 20000 4 0.985171
VectorPow 671088640 100 20000 6 0.873038
VectorPow 671088640 100 20000 8 0.792692
VectorPow 671088640 100 50000 2 1.154838
VectorPow 671088640 100 50000 4 0.992407
VectorPow 671088640 100 50000 6 0.852936
VectorPow 671088640 100 50000 8 0.795021
VectorPow 671088640 100 100000 2 1.141315
VectorPow 671088640 100 100000 4 0.973068
VectorPow 671088640 100 100000 6 0.866653
VectorPow 671088640 100 100000 8 0.781908
VectorPow 671088640 1000 100 2 1.303280
VectorPow 671088640 1000 100 4 1.029919
VectorPow 671088640 1000 100 6 0.851736
VectorPow 671088640 1000 100 8 0.745393
VectorPow 671088640 1000 1000 2 1.146410
VectorPow 671088640 1000 1000 4 0.942506
VectorPow 671088640 1000 1000 6 0.796554
VectorPow 671088640 1000 1000 8 0.698039
VectorPow 671088640 1000 10000 2 1.144154
VectorPow 671088640 1000 10000 4 0.939374
VectorPow 671088640 1000 10000 6 0.796843
VectorPow 671088640 1000 10000 8 0.712155
VectorPow 671088640 1000 20000 2 1.133720
VectorPow 671088640 1000 20000 4 0.936438
VectorPow 671088640 1000 20000 6 0.797405
VectorPow 671088640 1000 20000 8 0.695480
VectorPow 671088640 1000 50000 2 1.150076
VectorPow 671088640 1000 50000 4 0.942715
VectorPow 671088640 1000 50000 6 0.795064
VectorPow 671088640 1000 50000 8 0.698779
VectorPow 671088640 1000 100000 2 1.148058
VectorPow 671088640 1000 100000 4 0.965363
VectorPow 671088640 1000 100000 6 0.777936
VectorPow 671088640 1000 100000 8 0.768032
VectorPow 671088640 10000 100 2 1.170157
VectorPow 671088640 10000 100 4 0.945407
VectorPow 671088640 10000 100 6 0.794131
VectorPow 671088640 10000 100 8 0.717374
VectorPow 671088640 10000 1000 2 1.144553
VectorPow 671088640 10000 1000 4 0.939492
VectorPow 671088640 10000 1000 6 0.782634
VectorPow 671088640 10000 1000 8 0.704497
VectorPow 671088640 10000 10000 2 1.152151
VectorPow 671088640 10000 10000 4 0.964590
VectorPow 671088640 10000 10000 6 0.776933
VectorPow 671088640 10000 10000 8 0.754820
VectorPow 671088640 10000 20000 2 1.155397
VectorPow 671088640 10000 20000 4 0.972077
VectorPow 671088640 10000 20000 6 0.779778
VectorPow 671088640 10000 20000 8 0.769381
VectorPow 671088640 10000 50000 2 1.152229
VectorPow 671088640 10000 50000 4 0.966090
VectorPow 671088640 10000 50000 6 0.966115
VectorPow 671088640 10000 50000 8 0.950127
VectorPow 671088640 10000 100000 2 1.288445
VectorPow 671088640 10000 100000 4 1.283548
VectorPow 671088640 10000 100000 6 1.293177
VectorPow 671088640 10000 100000 8 1.285387
VectorPow 671088640 100000 100 2 1.157534
VectorPow 671088640 100000 100 4 0.930910
VectorPow 671088640 100000 100 6 0.787053
VectorPow 671088640 100000 100 8 0.695831
VectorPow 671088640 100000 1000 2 1.154722
VectorPow 671088640 100000 1000 4 0.967890
VectorPow 671088640 100000 1000 6 0.781652
VectorPow 671088640 100000 1000 8 0.776919
VectorPow 671088640 100000 10000 2 1.293693
VectorPow 671088640 100000 10000 4 1.269994
VectorPow 671088640 100000 10000 6 1.288292
VectorPow 671088640 100000 10000 8 1.271112
VectorPow 671088640 100000 20000 2 1.297505
VectorPow 671088640 100000 20000 4 1.269968
VectorPow 671088640 100000 20000 6 1.280985
VectorPow 671088640 100000 20000 8 1.293777
VectorPow 671088640 100000 50000 2 1.280503
VectorPow 671088640 100000 50000 4 1.282123
VectorPow 671088640 100000 50000 6 1.284336
VectorPow 671088640 100000 50000 8 1.271958
VectorPow 671088640 100000 100000 2 1.283445
VectorPow 671088640 100000 100000 4 1.299936
VectorPow 671088640 100000 100000 6 1.291064
VectorPow 671088640 100000 100000 8 1.278149
